fact_key,country_key,quarter_key,product_key,specialty_key,channel_key,feedback_key,product_details,contact_number,mentions,weighted_calls,spending_total_eur,quality_index,converted_contacts
1062,3,20233,1,7,2,249,60,60,60,24,1404,0,60.0
1067,3,20222,1,7,2,255,61,61,61,31,1700,0,61.0
1068,3,20223,1,7,2,255,61,61,61,61,3449,0,61.0
1075,3,20233,1,7,2,256,60,60,60,30,1754,0,60.0
1079,3,20251,1,7,2,256,49,49,49,49,2972,0,49.0
1082,3,20253,1,7,2,256,98,98,98,78,4847,0,98.0
1083,3,20223,1,7,2,257,61,61,61,61,3449,0,61.0
1084,3,20243,1,7,2,258,54,54,54,54,3244,0,
1086,3,20254,1,7,2,258,52,52,52,52,3242,0,
1087,3,20223,1,7,2,259,61,61,61,61,3449,0,
1089,3,20224,1,7,2,259,67,67,67,40,2304,0,
1093,3,20233,1,7,2,259,60,60,60,60,3509,0,
1097,3,20243,1,7,2,259,108,108,108,35,2108,0,
1098,3,20252,1,7,2,259,49,49,49,49,3009,0,
1100,3,20253,1,7,2,259,49,49,49,29,1818,0,
1103,3,20221,1,7,2,260,124,124,124,74,3945,0,
1105,3,20222,1,7,2,260,61,61,61,37,2040,0,
1107,3,20223,1,7,2,260,122,122,122,73,4139,0,
1112,3,20261,1,7,2,260,91,91,91,91,5679,0,
1113,3,20233,1,7,2,261,60,60,60,36,2105,0,
1116,3,20241,1,7,2,261,53,53,53,32,1879,0,
1118,3,20251,1,7,2,261,49,49,49,29,1783,0,
1120,3,20252,1,7,2,261,49,49,49,15,903,0,
1121,3,20221,1,7,2,262,62,62,62,12,657,0,
1122,3,20231,1,7,2,263,57,57,57,29,1631,0,
1126,3,20221,1,7,2,264,124,124,124,74,3945,0,
1127,3,20222,1,7,2,264,61,61,61,12,680,0,
1129,3,20231,1,7,2,264,57,57,57,57,3262,0,
1131,3,20243,1,7,2,264,54,54,54,54,3244,0,
1132,3,20251,1,7,2,264,49,49,49,20,1189,0,
1135,3,20231,1,7,2,265,57,57,57,57,3262,0,
1136,3,20232,1,7,2,265,59,59,59,59,3439,0,
1140,3,20254,1,7,2,265,52,52,52,52,3242,0,
1142,3,20221,1,7,2,266,62,62,62,28,1479,0,
1151,3,20253,1,7,2,266,49,49,49,49,3030,0,
1152,3,20261,1,7,2,266,45,45,45,45,2810,0,
1153,3,20221,1,7,2,267,62,62,62,37,1972,0,
1155,3,20222,1,7,2,267,61,61,61,37,2040,0,
1157,3,20223,1,7,2,267,61,61,61,37,2069,0,
1163,3,20252,1,7,2,267,98,98,98,78,4815,0,
1167,3,20244,1,7,2,268,55,55,55,55,3357,0,
1171,3,20244,1,7,2,282,55,55,55,33,2014,275,
1176,3,20221,1,7,2,292,62,62,62,62,3287,310,62.0
1179,3,20224,1,7,2,292,67,67,67,34,1920,335,67.0
1181,3,20231,1,7,2,292,57,57,57,29,1631,285,57.0
1183,3,20232,1,7,2,292,118,118,118,94,5503,590,118.0
1185,3,20233,1,7,2,292,240,240,240,210,12281,1200,240.0
1187,3,20234,1,7,2,292,61,61,61,3,181,305,61.0
1190,3,20242,1,7,2,292,52,52,52,3,156,260,52.0
1192,3,20243,1,7,2,292,108,108,108,62,3730,540,108.0
1194,3,20244,1,7,2,292,55,55,55,55,3357,275,55.0
1196,3,20251,1,7,2,292,98,98,98,27,1635,490,98.0
1198,3,20252,1,7,2,292,196,196,196,86,5266,980,196.0
1200,3,20253,1,7,2,292,98,98,98,74,4545,490,98.0
1202,3,20254,1,7,2,292,104,104,104,68,4214,520,104.0
1203,3,20261,1,7,2,292,182,182,182,141,8806,910,182.0
1204,3,20222,1,7,2,293,122,122,122,98,5440,610,122.0
1205,3,20223,1,7,2,293,61,61,61,24,1380,305,61.0
1208,3,20233,1,7,2,293,60,60,60,36,2105,300,60.0
1209,3,20242,1,7,2,293,52,52,52,31,1873,260,52.0
1217,3,20254,1,7,2,294,52,52,52,31,1945,260,52.0
1220,3,20232,1,7,2,295,59,59,59,35,2063,295,59.0
1222,3,20243,1,7,2,295,54,54,54,32,1946,270,54.0
1223,3,20244,1,7,2,295,55,55,55,55,3357,275,55.0
1224,3,20251,1,7,2,295,49,49,49,29,1783,245,49.0
1225,3,20253,1,7,2,295,49,49,49,29,1818,245,49.0
1227,3,20254,1,7,2,295,52,52,52,31,1945,260,52.0
1228,3,20261,1,7,2,295,46,46,46,18,1148,230,46.0
1229,3,20221,1,7,2,296,62,62,62,31,1644,310,62.0
1230,3,20223,1,7,2,296,61,61,61,61,3449,305,61.0
1232,3,20251,1,7,2,296,49,49,49,29,1783,245,49.0
1234,3,20221,1,7,2,297,62,62,62,62,3287,310,62.0
1237,3,20231,1,7,2,297,57,57,57,57,3262,285,57.0
1240,3,20233,1,7,2,297,120,120,120,120,7018,600,120.0
1246,3,20221,1,7,2,298,62,62,62,12,657,310,62.0
1249,3,20224,1,7,2,298,134,134,134,134,7680,670,134.0
1253,3,20233,1,7,2,298,180,180,180,108,6316,900,180.0
1256,3,20241,1,7,2,298,106,106,106,106,6262,530,106.0
1258,3,20242,1,7,2,298,104,104,104,104,6242,520,104.0
1260,3,20243,1,7,2,298,162,162,162,140,8434,810,162.0
1262,3,20244,1,7,2,298,110,110,110,110,6713,550,110.0
1264,3,20251,1,7,2,298,147,147,147,147,8917,735,147.0
1266,3,20252,1,7,2,298,147,147,147,147,9027,735,147.0
1268,3,20253,1,7,2,298,147,147,147,127,7877,735,147.0
1270,3,20254,1,7,2,298,52,52,52,52,3242,260,52.0
1272,3,20221,1,7,2,299,124,124,124,124,6574,620,124.0
1274,3,20222,1,7,2,299,122,122,122,98,5440,610,122.0
1276,3,20223,1,7,2,299,244,244,244,220,12416,1220,244.0
1279,3,20231,1,7,2,299,228,228,228,182,10439,1140,228.0
1281,3,20232,1,7,2,299,118,118,118,71,4127,590,118.0
1283,3,20233,1,7,2,299,180,180,180,180,10526,900,180.0
1285,3,20234,1,7,2,299,183,183,183,159,9430,915,183.0
1287,3,20241,1,7,2,299,159,159,159,138,8141,795,159.0
1289,3,20242,1,7,2,299,156,156,156,135,8115,780,156.0
1291,3,20243,1,7,2,299,162,162,162,140,8434,810,162.0
1293,3,20244,1,7,2,299,330,330,330,330,20140,1650,330.0
1295,3,20251,1,7,2,299,147,147,147,147,8917,735,147.0
1297,3,20252,1,7,2,299,245,245,245,245,15045,1225,245.0
1299,3,20253,1,7,2,299,245,245,245,181,11210,1225,245.0
1301,3,20254,1,7,2,299,208,208,208,166,10373,1040,208.0
1302,3,20261,1,7,2,299,365,365,365,347,21652,1825,365.0
1304,3,20221,1,7,2,300,124,124,124,99,5260,620,124.0
1307,3,20223,1,7,2,300,244,244,244,183,10347,1220,244.0
1309,3,20224,1,7,2,300,67,67,67,67,3840,335,67.0
1311,3,20231,1,7,2,300,57,57,57,57,3262,285,57.0
1313,3,20232,1,7,2,300,59,59,59,59,3439,295,59.0
1315,3,20233,1,7,2,300,60,60,60,30,1754,300,60.0
1318,3,20241,1,7,2,300,53,53,53,32,1879,265,53.0
1320,3,20242,1,7,2,300,104,104,104,62,3745,520,104.0
1322,3,20243,1,7,2,300,162,162,162,86,5190,810,162.0
1324,3,20244,1,7,2,300,55,55,55,33,2014,275,55.0
1326,3,20251,1,7,2,300,196,196,196,108,6539,980,196.0
1328,3,20252,1,7,2,300,196,196,196,137,8425,980,196.0
1330,3,20253,1,7,2,300,98,98,98,74,4545,490,98.0
1332,3,20254,1,7,2,300,52,52,52,52,3242,260,52.0
1334,3,20221,1,7,2,301,62,62,62,31,1644,310,62.0
1336,3,20222,1,7,2,301,183,183,183,140,7820,915,183.0
1338,3,20223,1,7,2,301,244,244,244,125,7070,1220,244.0
1340,3,20231,1,7,2,301,57,57,57,57,3262,285,57.0
1342,3,20232,1,7,2,301,118,118,118,65,3783,590,118.0
1349,3,20231,1,7,2,302,114,114,114,114,6524,570,114.0
1350,3,20233,1,7,2,302,60,60,60,60,3509,300,60.0
1352,3,20234,1,7,2,302,122,122,122,92,5441,610,122.0
1354,3,20241,1,7,2,302,53,53,53,53,3131,265,53.0
1356,3,20242,1,7,2,302,52,52,52,26,1561,260,52.0
1357,3,20243,1,7,2,302,54,54,54,54,3244,270,54.0
1362,3,20253,1,7,2,302,98,98,98,74,4545,490,98.0
1365,3,20221,1,7,2,303,62,62,62,62,3287,310,62.0
1368,3,20224,1,7,2,303,67,67,67,67,3840,335,67.0
1370,3,20233,1,7,2,303,60,60,60,60,3509,300,60.0
1374,3,20244,1,7,2,303,55,55,55,55,3357,275,55.0
1378,3,20261,1,7,2,303,90,90,90,90,5621,450,90.0
1383,3,20241,1,7,2,304,106,106,106,80,4697,530,106.0
1384,3,20243,1,7,2,304,54,54,54,27,1622,270,54.0
1387,3,20251,1,7,2,304,49,49,49,25,1486,245,49.0
1389,3,20252,1,7,2,304,98,98,98,59,3611,490,98.0
1391,3,20231,1,7,2,306,57,57,57,34,1957,285,57.0
1396,3,20222,1,7,2,308,61,61,61,61,3400,305,61.0
1397,3,20223,1,7,2,308,61,61,61,61,3449,305,61.0
1399,3,20224,1,7,2,308,134,134,134,134,7680,670,134.0
1400,3,20232,1,7,2,308,59,59,59,59,3439,295,59.0
1403,3,20234,1,7,2,308,61,61,61,61,3627,305,61.0
1404,3,20241,1,7,2,308,53,53,53,32,1879,265,53.0
1410,3,20223,1,7,2,309,61,61,61,61,3449,305,61.0
1413,3,20233,1,7,2,309,60,60,60,12,702,300,60.0
1417,3,20244,1,7,2,309,55,55,55,33,2014,275,55.0
1419,3,20251,1,7,2,309,49,49,49,29,1783,245,49.0
1422,3,20261,1,7,2,309,92,92,92,92,5738,460,92.0
1424,3,20221,1,7,2,310,124,124,124,99,5260,620,124.0
1426,3,20222,1,7,2,310,61,61,61,37,2040,305,61.0
1427,3,20223,1,7,2,310,61,61,61,9,517,305,61.0
1429,3,20224,1,7,2,310,67,67,67,67,3840,335,67.0
1430,3,20231,1,7,2,310,114,114,114,91,5219,570,114.0
1432,3,20232,1,7,2,310,59,59,59,35,2063,295,59.0
1434,3,20233,1,7,2,310,120,120,120,96,5614,600,120.0
1436,3,20234,1,7,2,310,122,122,122,98,5803,610,122.0
1439,3,20242,1,7,2,310,52,52,52,52,3121,260,52.0
1441,3,20243,1,7,2,310,54,54,54,54,3244,270,54.0
1443,3,20244,1,7,2,310,55,55,55,33,2014,275,55.0
1445,3,20251,1,7,2,310,49,49,49,29,1783,245,49.0
1446,3,20252,1,7,2,310,49,49,49,29,1805,245,49.0
1448,3,20253,1,7,2,310,49,49,49,49,3030,245,49.0
1450,3,20254,1,7,2,310,104,104,104,83,5187,520,104.0
1451,3,20261,1,7,2,310,46,46,46,46,2869,230,46.0
1453,3,20221,1,7,2,311,62,62,62,62,3287,310,62.0
1455,3,20223,1,7,2,311,183,183,183,134,7588,915,183.0
1458,3,20231,1,7,2,311,114,114,114,80,4567,570,114.0
1460,3,20232,1,7,2,311,59,59,59,59,3439,295,59.0
1462,3,20233,1,7,2,311,120,120,120,120,7018,600,120.0
1464,3,20234,1,7,2,311,61,61,61,37,2176,305,61.0
1466,3,20241,1,7,2,311,53,53,53,53,3131,265,53.0
1468,3,20242,1,7,2,311,156,156,156,120,7178,780,156.0
1470,3,20243,1,7,2,311,54,54,54,54,3244,270,54.0
1472,3,20244,1,7,2,311,55,55,55,55,3357,275,55.0
1474,3,20251,1,7,2,311,98,98,98,74,4459,490,98.0
1477,3,20253,1,7,2,311,245,245,245,225,13936,1225,245.0
1479,3,20254,1,7,2,311,104,104,104,104,6483,520,104.0
1480,3,20261,1,7,2,311,136,136,136,91,5679,680,136.0
1485,3,20224,1,7,2,375,67,67,67,34,1920,335,67.0
1487,3,20232,1,7,2,375,59,59,59,59,3439,295,59.0
1488,3,20234,1,7,2,375,61,61,61,61,3627,305,61.0
1490,3,20242,1,7,2,375,52,52,52,52,3121,260,52.0
1495,3,20243,1,7,2,379,54,54,54,54,3244,270,54.0
1500,3,20223,1,7,2,381,61,61,61,37,2069,305,61.0
1501,3,20233,1,7,2,381,60,60,60,60,3509,300,60.0
1502,3,20234,1,7,2,381,61,61,61,61,3627,305,61.0
1506,3,20221,1,7,2,382,62,62,62,12,657,310,62.0
1509,3,20223,1,7,2,382,61,61,61,31,1724,305,61.0
1512,3,20231,1,7,2,382,57,57,114,6,326,570,57.0
1515,3,20233,1,7,2,382,60,60,60,36,2105,300,60.0
1517,3,20241,1,7,2,382,106,106,106,85,5010,530,106.0
1519,3,20242,1,7,2,382,104,104,104,104,6242,520,104.0
1521,3,20243,1,7,2,382,54,54,54,54,3244,270,54.0
1523,3,20244,1,7,2,382,55,55,55,33,2014,275,55.0
1527,3,20222,1,7,2,383,61,61,61,37,2040,305,61.0
1528,3,20223,1,7,2,383,122,122,122,55,3104,610,122.0
1529,3,20224,1,7,2,383,67,67,67,40,2304,335,67.0
1531,3,20231,1,7,2,383,114,114,114,60,3425,570,114.0
1533,3,20232,1,7,2,383,59,59,59,35,2063,295,59.0
1534,3,20233,1,7,2,383,60,60,60,60,3509,300,60.0
1538,3,20243,1,7,2,383,54,54,54,54,3244,270,54.0
1540,3,20251,1,7,2,383,49,49,49,29,1783,245,49.0
1542,3,20252,1,7,2,383,49,49,49,20,1204,245,49.0
1545,3,20261,1,7,2,383,46,46,46,46,2869,230,46.0
1547,3,20231,1,7,2,385,57,57,57,34,1957,285,
1548,3,20233,1,7,2,385,60,60,60,18,1053,300,
1550,3,20221,1,7,2,386,62,62,62,12,657,310,
1556,3,20221,1,7,2,390,62,62,62,62,3287,310,
1557,3,20231,1,7,2,390,57,57,57,29,1631,285,
1563,3,20223,1,7,2,391,61,61,61,61,3449,305,
1566,3,20231,1,7,2,391,57,57,57,57,3262,285,
1568,3,20233,1,7,2,391,60,60,60,36,2105,300,
1570,3,20241,1,7,2,391,53,53,53,53,3131,265,
1572,3,20242,1,7,2,391,52,52,52,52,3121,260,
1574,3,20243,1,7,2,391,54,54,54,54,3244,270,
1578,3,20261,1,7,2,392,46,46,46,46,2869,230,
1579,3,20224,1,7,2,393,67,67,67,3,192,335,
1582,3,20242,1,7,2,393,52,52,52,8,468,260,
1583,3,20243,1,7,2,393,54,54,54,54,3244,270,
1586,3,20252,1,7,2,393,49,49,49,25,1505,245,
1592,3,20243,1,7,2,394,54,54,54,54,3244,270,
1595,3,20251,1,7,3,267,49,49,49,49,1975,0,
1596,3,20251,1,7,3,292,49,49,49,49,1975,245,49.0
1598,3,20252,1,7,3,294,49,49,49,49,2000,245,49.0
1600,3,20243,1,7,3,298,54,54,54,54,2156,270,54.0
1607,3,20261,1,7,4,268,46,46,46,46,960,0,
1608,3,20222,1,7,4,292,61,61,61,61,1137,305,61.0
1614,3,20253,1,7,5,173,49,49,49,29,908,0,49.0
1615,3,20221,1,7,5,267,62,62,62,19,493,0,
1619,3,20243,1,7,5,375,54,54,54,54,1621,270,54.0
1621,3,20231,1,7,5,393,57,57,57,57,1630,285,
1622,3,20222,1,7,6,43,0,61,61,0,73,0,61.0
1629,3,20231,1,7,6,50,0,171,171,0,212,0,171.0
1631,3,20232,1,7,6,50,0,59,59,0,74,0,59.0
1632,3,20233,1,7,6,50,0,60,60,0,76,0,60.0
1634,3,20234,1,7,6,50,0,61,61,0,79,0,61.0
1635,3,20241,1,7,6,50,0,106,106,0,136,0,106.0
1637,3,20261,1,7,6,50,0,92,92,0,124,0,92.0
1642,3,20234,1,7,6,128,0,61,61,0,79,0,
1643,3,20241,1,7,6,128,0,106,106,0,136,0,
1644,3,20252,1,7,6,128,0,49,49,0,66,0,
1650,3,20241,1,7,6,155,0,53,53,0,68,0,53.0
1653,3,20261,1,7,6,159,0,46,46,0,62,0,46.0
1655,3,20231,1,7,6,160,0,114,114,0,141,0,114.0
1659,3,20222,1,7,6,161,0,61,61,0,73,0,61.0
1661,3,20241,1,7,6,161,0,53,53,0,68,0,53.0
1662,3,20242,1,7,6,161,0,52,52,0,68,0,52.0
1663,3,20252,1,7,6,161,0,49,49,0,66,0,49.0
1666,3,20241,1,7,6,162,0,53,53,0,68,0,53.0
1668,3,20261,1,7,6,162,0,46,46,0,62,0,46.0
1672,3,20261,1,7,6,163,0,137,137,0,185,0,137.0
1678,3,20231,1,7,6,170,0,57,57,0,71,0,57.0
1680,3,20251,1,7,6,170,0,98,98,0,130,0,98.0
1682,3,20221,1,7,6,171,0,62,62,0,71,0,62.0
1685,3,20241,1,7,6,171,0,53,53,0,68,0,53.0
1687,3,20251,1,7,6,171,0,49,49,0,65,0,49.0
1690,3,20261,1,7,6,171,0,138,138,0,186,0,138.0
1691,3,20223,1,7,6,172,0,61,61,0,74,0,61.0
1692,3,20231,1,7,6,172,0,114,114,0,141,0,114.0
1695,3,20241,1,7,6,172,0,106,106,0,136,0,106.0
1696,3,20244,1,7,6,172,0,55,55,0,73,0,55.0
1698,3,20261,1,7,6,172,0,46,46,0,62,0,46.0
1700,3,20221,1,7,6,173,0,62,62,0,71,0,62.0
1701,3,20231,1,7,6,173,0,57,57,0,71,0,57.0
1706,3,20261,1,7,6,173,0,46,46,0,62,0,46.0
1714,3,20252,1,7,6,174,0,49,49,0,66,0,49.0
1716,3,20261,1,7,6,174,0,138,138,0,186,0,138.0
1717,3,20261,1,7,6,130,0,46,46,0,62,0,
1719,3,20261,1,7,6,131,0,46,46,0,62,0,
1720,3,20252,1,7,6,254,0,49,49,0,66,0,49.0
1724,3,20241,1,7,6,256,0,53,53,0,68,0,53.0
1727,3,20241,1,7,6,258,0,53,53,0,68,0,
1728,3,20251,1,7,6,258,0,49,49,0,65,0,
1731,3,20261,1,7,6,258,0,46,46,0,62,0,
1733,3,20221,1,7,6,259,0,62,62,0,71,0,
1734,3,20222,1,7,6,259,0,122,122,0,145,0,
1736,3,20231,1,7,6,259,0,114,114,0,141,0,
1737,3,20241,1,7,6,259,0,53,53,0,68,0,
1740,3,20241,1,7,6,262,0,53,53,0,68,0,
1741,3,20251,1,7,6,262,0,49,49,0,65,0,
1742,3,20241,1,7,6,263,0,53,53,0,68,0,
1743,3,20261,1,7,6,263,0,46,46,0,62,0,
1747,3,20221,1,7,6,265,0,62,62,0,71,0,
1750,3,20222,1,7,6,266,0,61,61,0,73,0,
1757,3,20251,1,7,6,267,0,49,49,0,65,0,
1759,3,20254,1,7,6,267,0,52,52,0,70,0,
1760,3,20261,1,7,6,267,0,46,46,0,62,0,
1761,3,20232,1,7,6,285,0,59,59,0,74,0,
1764,3,20222,1,7,6,292,0,61,61,0,73,0,61.0
1766,3,20231,1,7,6,292,0,228,228,0,283,0,228.0
1768,3,20234,1,7,6,292,0,122,122,0,157,0,122.0
1769,3,20241,1,7,6,292,0,106,106,0,136,0,106.0
1770,3,20243,1,7,6,292,0,54,54,0,70,0,54.0
1771,3,20251,1,7,6,292,0,147,147,0,196,0,147.0
1772,3,20252,1,7,6,292,0,147,147,0,198,0,147.0
1775,3,20261,1,7,6,292,0,46,46,0,62,0,46.0
1776,3,20222,1,7,6,295,0,122,122,0,145,0,122.0
1777,3,20231,1,7,6,295,0,57,57,0,71,0,57.0
1779,3,20234,1,7,6,295,0,61,61,0,79,0,61.0
1781,3,20221,1,7,6,296,0,62,62,0,71,0,62.0
1782,3,20222,1,7,6,296,0,122,122,0,145,0,122.0
1785,3,20231,1,7,6,296,0,171,171,0,212,0,171.0
1786,3,20233,1,7,6,296,0,180,180,0,229,0,180.0
1790,3,20242,1,7,6,296,0,52,52,0,68,0,52.0
1791,3,20243,1,7,6,296,0,54,54,0,70,0,54.0
1793,3,20261,1,7,6,296,0,182,182,0,246,0,182.0
1794,3,20221,1,7,6,297,0,62,62,0,71,0,62.0
1799,3,20231,1,7,6,298,0,228,228,0,283,0,228.0
1801,3,20232,1,7,6,298,0,59,59,0,74,0,59.0
1804,3,20241,1,7,6,298,0,106,106,0,136,0,106.0
1807,3,20243,1,7,6,298,0,108,108,0,140,0,108.0
1809,3,20244,1,7,6,298,0,55,55,0,73,0,55.0
1812,3,20254,1,7,6,298,0,52,52,0,70,0,52.0
1813,3,20261,1,7,6,298,0,92,92,0,124,0,92.0
1814,3,20222,1,7,6,299,0,61,61,0,73,0,61.0
1817,3,20231,1,7,6,299,0,114,114,0,141,0,114.0
1820,3,20242,1,7,6,299,0,52,52,0,68,0,52.0
1822,3,20243,1,7,6,299,0,108,108,0,140,0,108.0
1824,3,20244,1,7,6,299,0,55,55,0,73,0,55.0
1827,3,20261,1,7,6,299,0,91,91,0,123,0,91.0
1828,3,20222,1,7,6,300,0,61,61,0,73,0,61.0
1833,3,20261,1,7,6,300,0,45,45,0,61,0,45.0
1835,3,20221,1,7,6,303,0,62,62,0,71,0,62.0
1836,3,20243,1,7,6,303,0,108,108,0,140,0,108.0
1838,3,20241,1,7,6,306,0,53,53,0,68,0,53.0
1841,3,20231,1,7,6,307,0,57,57,0,71,0,57.0
1845,3,20241,1,7,6,307,0,106,106,0,136,0,106.0
1847,3,20251,1,7,6,307,0,49,49,0,65,0,49.0
1848,3,20252,1,7,6,307,0,49,49,0,66,0,49.0
1849,3,20254,1,7,6,307,0,52,52,0,70,0,52.0
1856,3,20243,1,7,6,309,0,54,54,0,70,0,54.0
1861,3,20231,1,7,6,310,0,57,57,0,71,0,57.0
1864,3,20243,1,7,6,310,0,54,54,0,70,0,54.0
1867,3,20261,1,7,6,310,0,46,46,0,62,0,46.0
1869,3,20231,1,7,6,311,0,57,57,0,71,0,57.0
1870,3,20233,1,7,6,311,0,60,60,0,76,0,60.0
1873,3,20261,1,7,6,375,0,138,138,0,186,0,138.0
1880,3,20231,1,7,6,382,0,57,57,0,71,0,57.0
1882,3,20224,1,7,6,383,0,67,67,0,82,0,67.0
1884,3,20231,1,7,6,383,0,57,57,0,71,0,57.0
1885,3,20251,1,7,6,383,0,49,49,0,65,0,49.0
1886,3,20252,1,7,6,383,0,49,49,0,66,0,49.0
1888,3,20231,1,7,6,387,0,57,57,0,71,0,
1889,3,20241,1,7,6,388,0,53,53,0,68,0,
1891,3,20222,1,7,6,390,0,61,61,0,73,0,
1892,3,20231,1,7,6,390,0,57,57,0,71,0,
1894,3,20241,1,7,6,390,0,53,53,0,68,0,
1895,3,20231,1,7,6,391,0,57,57,0,71,0,
1896,3,20251,1,7,6,392,0,49,49,0,65,0,
1898,3,20261,1,7,6,392,0,46,46,0,62,0,
1901,3,20232,1,7,6,393,0,59,59,0,74,0,
1903,3,20241,1,7,6,393,0,106,106,0,136,0,
1905,3,20251,1,7,7,173,0,49,49,0,65,0,49.0
1906,3,20223,1,7,7,174,0,61,61,0,74,0,61.0
1908,3,20221,1,7,10,155,0,62,62,0,1815,0,62.0
1910,3,20221,1,7,10,292,0,62,62,0,1815,0,62.0
1912,3,20222,1,7,10,292,0,61,61,0,1877,0,61.0
1913,3,20223,1,7,10,292,0,61,61,0,1904,0,61.0
1915,3,20224,1,7,10,292,0,67,67,0,2121,0,67.0
1916,3,20261,1,7,10,292,0,46,46,0,1584,0,46.0
1918,3,20221,1,7,10,311,0,62,62,0,1815,0,62.0
1921,3,20222,1,7,10,386,0,61,61,0,1877,0,
1922,3,20222,1,7,11,163,0,61,61,0,6501,0,61.0
1923,3,20241,1,7,11,166,0,53,53,0,1997,0,53.0
1931,3,20261,1,7,11,292,0,46,46,0,8043,0,46.0
1938,3,20251,1,7,11,300,0,49,49,0,22092,0,49.0
1943,3,20223,1,7,11,385,0,61,61,0,6596,0,
1945,3,20222,1,7,11,390,0,31,61,0,3251,0,
1949,3,20233,2,2,6,168,0,27,27,0,34,0,27.0
1951,3,20221,2,2,6,223,0,56,56,0,64,0,56.0
1952,3,20221,2,2,6,224,0,112,112,0,128,0,112.0
1957,3,20233,2,2,6,262,0,27,27,0,34,0,
1959,3,20254,2,2,6,266,0,39,39,0,53,0,
1960,3,20233,2,2,6,267,0,27,27,0,34,0,
1962,3,20221,2,2,6,292,0,56,56,0,64,0,56.0
1964,3,20223,2,2,6,292,0,84,84,0,102,0,84.0
1966,3,20224,2,2,6,292,0,52,52,0,64,0,52.0
1968,3,20231,2,2,6,292,0,156,156,0,193,0,156.0
1970,3,20232,2,2,6,292,0,26,26,0,33,0,26.0
1972,3,20233,2,2,6,292,0,135,135,0,171,0,135.0
1974,3,20234,2,2,6,292,0,112,112,0,144,0,112.0
1977,3,20243,2,2,6,292,0,33,33,0,43,0,33.0
1979,3,20254,2,2,6,292,0,39,39,0,53,0,39.0
1980,3,20261,2,2,6,292,0,29,29,0,39,0,29.0
1981,3,20251,2,2,6,295,0,34,34,0,45,0,34.0
1982,3,20222,2,2,6,296,0,29,29,0,35,0,29.0
1983,3,20231,2,2,6,297,0,26,26,0,32,0,26.0
1987,3,20254,2,2,6,297,0,39,39,0,53,0,39.0
1990,3,20233,2,2,6,298,0,27,27,0,34,0,27.0
1999,3,20233,2,2,6,300,0,27,27,0,34,0,27.0
2001,3,20241,2,2,6,300,0,62,62,0,79,0,62.0
2004,3,20244,2,2,6,300,0,33,33,0,44,0,33.0
2006,3,20251,2,2,6,300,0,68,68,0,90,0,68.0
2009,3,20254,2,2,6,300,0,39,39,0,53,0,39.0
2010,3,20261,2,2,6,300,0,30,30,0,41,0,30.0
2013,3,20251,2,2,6,303,0,34,34,0,45,0,34.0
2014,3,20221,2,2,6,310,0,56,56,0,64,0,56.0
2016,3,20221,2,2,6,349,0,84,84,0,96,0,84.0
2018,3,20221,2,2,6,351,0,28,28,0,32,0,28.0
2019,3,20221,2,2,6,352,0,56,56,0,64,0,56.0
2020,3,20221,2,2,6,353,0,56,56,0,64,0,56.0
2026,3,20221,2,2,6,375,0,84,84,0,96,0,84.0
2028,3,20222,2,2,6,375,0,58,58,0,69,0,58.0
2029,3,20223,2,2,6,375,0,28,28,0,34,0,28.0
2031,3,20231,2,2,6,375,0,156,156,0,193,0,156.0
2034,3,20233,2,2,6,375,0,54,54,0,69,0,54.0
2040,3,20221,2,2,6,380,0,28,28,0,32,0,28.0
2041,3,20221,2,2,6,381,0,28,28,0,32,0,28.0
2042,3,20231,2,2,6,381,0,26,26,0,32,0,26.0
2043,3,20233,2,2,6,381,0,54,54,0,69,0,54.0
2045,3,20243,2,2,6,381,0,33,33,0,43,0,33.0
2048,3,20221,2,2,6,382,0,56,56,0,64,0,56.0
2051,3,20221,2,2,6,383,0,112,112,0,128,0,112.0
2055,3,20231,2,2,6,383,0,26,26,0,32,0,26.0
2056,3,20233,2,2,6,383,0,54,54,0,69,0,54.0
2058,3,20221,2,2,6,386,0,28,28,0,32,0,
2060,3,20233,2,2,6,387,0,27,27,0,34,0,
2064,3,20261,2,2,7,382,0,29,29,0,39,0,29.0
2065,3,20243,2,2,7,383,0,33,33,0,43,0,33.0
2067,3,20254,2,2,9,298,0,39,39,0,1342,0,39.0
2068,3,20254,2,2,9,299,0,39,39,0,1342,0,39.0
2069,3,20231,2,2,10,254,0,52,52,0,1643,0,52.0
2070,3,20221,2,2,10,265,0,28,28,0,820,0,
2071,3,20251,2,2,10,292,0,34,34,0,1139,0,34.0
2075,3,20221,2,2,10,375,0,28,28,0,820,0,28.0
2077,3,20232,2,2,10,380,0,26,26,0,837,0,26.0
2079,3,20221,2,2,10,383,0,28,28,0,820,0,28.0
2084,3,20223,2,2,11,292,0,56,56,0,23533,0,56.0
2087,3,20231,2,2,11,292,0,39,52,0,8376,0,39.0
2091,3,20243,2,2,11,292,0,11,33,0,4912,0,11.0
2092,3,20251,2,2,11,292,0,34,34,0,3944,0,34.0
2098,3,20261,2,2,11,300,0,30,30,0,13909,0,30.0
2100,3,20244,2,2,11,303,0,33,33,0,2994,0,33.0
2104,3,20231,2,2,11,375,0,52,52,0,5692,0,52.0
2106,3,20242,2,2,11,375,0,33,33,0,6309,0,33.0
2110,3,20243,2,2,11,383,0,33,33,0,6315,0,33.0
