product_key,portfolio_key,product_label,product_name,pack_name,corporation_name,corporation_group,atc4_raw,atc4_code,atc4_description,molecule_list,molecule_count,is_combo_molecule,protection_current,international_prescription
94,16,GLYXAMBI,GLYXAMBI,CPR RV.10+5 30,BOEHRINGER INGEL,BOEHRINGER INGEL,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,EMPAGLIFLOZIN!LINAGLIPTIN,2,True,PROTECTED,PRESCRIPTION BOUND
95,16,GLYXAMBI,GLYXAMBI,CPR RV.25+5,BOEHRINGER INGEL,BOEHRINGER INGEL,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,EMPAGLIFLOZIN!LINAGLIPTIN,2,True,PROTECTED,PRESCRIPTION BOUND
96,16,GLYXAMBI,GLYXAMBI,CPR RV.25+5 30,BOEHRINGER INGEL,BOEHRINGER INGEL,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,EMPAGLIFLOZIN!LINAGLIPTIN,2,True,PROTECTED,PRESCRIPTION BOUND
97,16,GLYXAMBI,GLYXAMBI,F.C.TABS/5 10MG 30,BOEHRINGER INGEL,BOEHRINGER INGEL,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,EMPAGLIFLOZIN!LINAGLIPTIN,2,True,PROTECTED,PRESCRIPTION BOUND
98,16,GLYXAMBI,GLYXAMBI,F.C.TABS/5 25MG 30,BOEHRINGER INGEL,BOEHRINGER INGEL,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,EMPAGLIFLOZIN!LINAGLIPTIN,2,True,PROTECTED,PRESCRIPTION BOUND
99,16,GLYXAMBI,GLYXAMBI,TAB REC 10MG 5MG 30,BOEHRINGER INGEL,BOEHRINGER INGEL,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,EMPAGLIFLOZIN!LINAGLIPTIN,2,True,PROTECTED,PRESCRIPTION BOUND
100,16,GLYXAMBI,GLYXAMBI,TAB REC 25MG 5MG 30,BOEHRINGER INGEL,BOEHRINGER INGEL,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,EMPAGLIFLOZIN!LINAGLIPTIN,2,True,PROTECTED,PRESCRIPTION BOUND
101,17,STEGLUJAN,STEGLUJAN,CP RV.15+100,MERCK & CO,MERCK & CO,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,ERTUGLIFLOZIN!SITAGLIPTIN,2,True,NEVER PROTECTED,PRESCRIPTION BOUND
102,17,STEGLUJAN,STEGLUJAN,CP RV.15+100 28,MERCK & CO,MERCK & CO,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,ERTUGLIFLOZIN!SITAGLIPTIN,2,True,NEVER PROTECTED,PRESCRIPTION BOUND
103,17,STEGLUJAN,STEGLUJAN,CP RV.5+100,MERCK & CO,MERCK & CO,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,ERTUGLIFLOZIN!SITAGLIPTIN,2,True,NEVER PROTECTED,PRESCRIPTION BOUND
104,17,STEGLUJAN,STEGLUJAN,CP RV.5+100 28,MERCK & CO,MERCK & CO,A10P5 - SGLT2 INH&DPP-IV INH COM,A10P5,SGLT2 INH&DPP-IV INH COM,ERTUGLIFLOZIN!SITAGLIPTIN,2,True,NEVER PROTECTED,PRESCRIPTION BOUND
105,170,ATENOLOLO ABC,ATENOLOLO ABC,COMPR RIV. 100MG,ABC,ABC,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
106,170,ATENOLOLO ABC,ATENOLOLO ABC,COMPR RIV. 100MG 42,ABC,ABC,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
107,170,ATENOLOLO ABC,ATENOLOLO ABC,COMPR RIV. 100MG 50,ABC,ABC,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
108,171,NEBIVOLOLO ABC,NEBIVOLOLO ABC,CPR DIV 5MG,ABC,ABC,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
109,171,NEBIVOLOLO ABC,NEBIVOLOLO ABC,CPR DIV 5MG 28,ABC,ABC,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
110,172,ESMOCARD,ESMOCARD,INFUS LIOF 2500MG,ADVANZ PHARMA,ADVANZ PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ESMOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
111,173,BLOKIUM,BLOKIUM,TABL 100MG 60,ALMIRALL,ALMIRALL,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
112,173,BLOKIUM,BLOKIUM,TABL 50MG 60,ALMIRALL,ALMIRALL,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
113,173,BLOKIUM,BLOKIUM,TABL EC 100MG,ALMIRALL,ALMIRALL,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
114,173,BLOKIUM,BLOKIUM,TABL EC 50MG,ALMIRALL,ALMIRALL,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
115,174,ATENOLOL ALTER,ATENOLOL ALTER,TABL 100MG 30,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
116,174,ATENOLOL ALTER,ATENOLOL ALTER,TABL 100MG 60,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
117,174,ATENOLOL ALTER,ATENOLOL ALTER,TABL 50MG 30,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
118,174,ATENOLOL ALTER,ATENOLOL ALTER,TABL 50MG 60,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
119,174,ATENOLOL ALTER,ATENOLOL ALTER,TABL EC 100MG,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
120,174,ATENOLOL ALTER,ATENOLOL ALTER,TABL EC 50MG,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
121,175,BISOPROLOL COR ALT,BISOPROLOL COR ALT,TABL 2.50MG 28,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
122,175,BISOPROLOL COR ALT,BISOPROLOL COR ALT,TABL 5MG 60,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
123,176,CARVEDILOL ALTER,CARVEDILOL ALTER,TABL 25MG 28,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
124,177,CARVEDILOLO ATE,CARVEDILOLO ATE,COMPR 25MG 30,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
125,178,NEBIVOLOLO ATE,NEBIVOLOLO ATE,COMPR 5MG,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
126,178,NEBIVOLOLO ATE,NEBIVOLOLO ATE,COMPR 5MG 28,ALTER,ALTER,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
127,179,NORMOTRIDE,NORMOTRIDE,TABL 25MG 28,ARAFARMA,ARAFARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
128,180,ATENOLOL ARISTO,ATENOLOL ARISTO,TABL 100MG 30,ARISTO PHARMA,ARISTO PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
129,180,ATENOLOL ARISTO,ATENOLOL ARISTO,TABL 100MG 60,ARISTO PHARMA,ARISTO PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
130,180,ATENOLOL ARISTO,ATENOLOL ARISTO,TABL 50MG 30,ARISTO PHARMA,ARISTO PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
131,180,ATENOLOL ARISTO,ATENOLOL ARISTO,TABL 50MG 60,ARISTO PHARMA,ARISTO PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
132,181,ATENOLOLO ARI,ATENOLOLO ARI,COMPR RIV. 100MG,ARISTO PHARMA,ARISTO PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
133,182,BISOPROLOL COR ARI,BISOPROLOL COR ARI,TABL RECUB 10MG 28,ARISTO PHARMA,ARISTO PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
134,183,CARVEDILOL ARISTO,CARVEDILOL ARISTO,TABL 25MG 28,ARISTO PHARMA,ARISTO PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
135,183,CARVEDILOL ARISTO,CARVEDILOL ARISTO,TABL 6.25MG 28,ARISTO PHARMA,ARISTO PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
136,184,NEBIVOLOL EDIGEN,NEBIVOLOL EDIGEN,TABL 5MG 28,ARISTO PHARMA,ARISTO PHARMA,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
137,185,ATENOLOL AUROVITAS,ATENOLOL AUROVITAS,TABL RECUB 100MG 30,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
138,185,ATENOLOL AUROVITAS,ATENOLOL AUROVITAS,TABL RECUB 100MG 60,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
139,185,ATENOLOL AUROVITAS,ATENOLOL AUROVITAS,TABL RECUB 50MG 30,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
140,185,ATENOLOL AUROVITAS,ATENOLOL AUROVITAS,TABL RECUB 50MG 60,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
141,186,ATENOLOLO NDO,ATENOLOLO NDO,COMPR RIV. 100MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
142,186,ATENOLOLO NDO,ATENOLOLO NDO,COMPR RIV. 100MG 42,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
143,186,ATENOLOLO NDO,ATENOLOLO NDO,COMPR RIV. 100MG 50,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
144,186,ATENOLOLO NDO,ATENOLOLO NDO,COMPR RIV. 50MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
145,186,ATENOLOLO NDO,ATENOLOLO NDO,COMPR RIV. 50MG 50,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ATENOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
146,187,BISOPROLOL AUROVIT,BISOPROLOL AUROVIT,TABL RECUB 10MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
147,187,BISOPROLOL AUROVIT,BISOPROLOL AUROVIT,TABL RECUB 10MG 60,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
148,187,BISOPROLOL AUROVIT,BISOPROLOL AUROVIT,TABL RECUB 2.50MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
149,187,BISOPROLOL AUROVIT,BISOPROLOL AUROVIT,TABL RECUB 2.50MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
150,187,BISOPROLOL AUROVIT,BISOPROLOL AUROVIT,TABL RECUB 5MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
151,187,BISOPROLOL AUROVIT,BISOPROLOL AUROVIT,TABL RECUB 5MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
152,187,BISOPROLOL AUROVIT,BISOPROLOL AUROVIT,TABL RECUB 5MG 60,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
153,188,BISOPROLOLO NDO,BISOPROLOLO NDO,COMPR RIV. 10MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
154,188,BISOPROLOLO NDO,BISOPROLOLO NDO,COMPR RIV. 10MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
155,188,BISOPROLOLO NDO,BISOPROLOLO NDO,COMPR RIV. 2.5MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
156,188,BISOPROLOLO NDO,BISOPROLOLO NDO,COMPR RIV. 2.5MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
157,188,BISOPROLOLO NDO,BISOPROLOLO NDO,COMPR RIV. 5MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
158,188,BISOPROLOLO NDO,BISOPROLOLO NDO,COMPR RIV. 5MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BISOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
159,189,CARVEDILOL AUROVIT,CARVEDILOL AUROVIT,TABL RECUB 25MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
160,189,CARVEDILOL AUROVIT,CARVEDILOL AUROVIT,TABL RECUB 6.25MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
161,190,CARVEDILOLO ACV,CARVEDILOLO ACV,COMPR 6.25MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
162,191,CARVEDILOLO NDO,CARVEDILOLO NDO,COMPR RIV. 25MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
163,191,CARVEDILOLO NDO,CARVEDILOLO NDO,COMPR RIV. 25MG 30,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
164,191,CARVEDILOLO NDO,CARVEDILOLO NDO,COMPR RIV. 6.25MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
165,191,CARVEDILOLO NDO,CARVEDILOLO NDO,COMPR RIV. 6.25MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",CARVEDILOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
166,192,METOPROLOL AUROVIT,METOPROLOL AUROVIT,TABL RECUB 100MG 40,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
167,193,METOPROLOLO NDO,METOPROLOLO NDO,COMPR RIV. 100MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
168,193,METOPROLOLO NDO,METOPROLOLO NDO,COMPR RIV. 100MG 30,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
169,193,METOPROLOLO NDO,METOPROLOLO NDO,COMPR RIV. 100MG 50,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",METOPROLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
170,194,NEBIVOLOL AUROVITA,NEBIVOLOL AUROVITA,TABL 5MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
171,195,NEBIVOLOLO NDO,NEBIVOLOLO NDO,COMPR 5MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
172,195,NEBIVOLOLO NDO,NEBIVOLOLO NDO,COMPR 5MG 28,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NEBIVOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
173,196,PROPRANOLOL AUROVI,PROPRANOLOL AUROVI,TABL RECUB 10MG,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
174,196,PROPRANOLOL AUROVI,PROPRANOLOL AUROVI,TABL RECUB 10MG 50,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
175,196,PROPRANOLOL AUROVI,PROPRANOLOL AUROVI,TABL RECUB 40MG 50,AUROBINDO,AUROBINDO,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",PROPRANOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
176,197,KERLON,KERLON,COMPR RIV. 20MG,AVAS PHARMACEUTIC.,AVAS PHARMACEUTIC.,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BETAXOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
177,197,KERLON,KERLON,COMPR RIV. 20MG 28,AVAS PHARMACEUTIC.,AVAS PHARMACEUTIC.,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",BETAXOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
178,198,NADOLOLO CHEPLA,NADOLOLO CHEPLA,COMPR 80MG,AVAS PHARMACEUTIC.,AVAS PHARMACEUTIC.,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NADOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
179,198,NADOLOLO CHEPLA,NADOLOLO CHEPLA,COMPR 80MG 30,AVAS PHARMACEUTIC.,AVAS PHARMACEUTIC.,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",NADOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
180,199,SECTRAL,SECTRAL,COMPR 400MG,AVAS PHARMACEUTIC.,AVAS PHARMACEUTIC.,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ACEBUTOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
181,199,SECTRAL,SECTRAL,COMPR 400MG 30,AVAS PHARMACEUTIC.,AVAS PHARMACEUTIC.,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ACEBUTOLOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
182,200,SOTALEX,SOTALEX,COMPR 80MG,AVAS PHARMACEUTIC.,AVAS PHARMACEUTIC.,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",SOTALOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
183,200,SOTALEX,SOTALEX,COMPR 80MG 40,AVAS PHARMACEUTIC.,AVAS PHARMACEUTIC.,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",SOTALOL,1,False,NEVER PROTECTED,PRESCRIPTION BOUND
184,201,BREVIBLOC,BREVIBLOC,BOLSA 10MG/ML 250ML,BAXTER INT,BAXTER INT,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ESMOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
185,201,BREVIBLOC,BREVIBLOC,INIETT 100MG 10ML,BAXTER INT,BAXTER INT,"C7A0 - B-BLOCKING AGENTS,PLAIN",C7A0,"B-BLOCKING AGENTS,PLAIN",ESMOLOL,1,False,NO LONGER PROTECTED,PRESCRIPTION BOUND
